Reading in data from ../common/square.input
Number of particles: 225
Number of vertices: 4
xmin -7.5 xmax 7.5
ymin -7.5 ymax 7.5
Found 225 particles with maximum number of 4 vertices
Created simulation cell 15.0 by 15.0


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 2043/10000 best energy 683.0 ant 9 missing vert 0.0
Step 2044/10000 best energy 690.0 ant 14 missing vert 0.0
Step 2045/10000 best energy 653.0 ant 17 missing vert 0.0
Step 2046/10000 best energy 690.0 ant 19 missing vert 0.0
Step 2047/10000 best energy 727.0 ant 22 missing vert 0.0
Step 2048/10000 best energy 712.0 ant 18 missing vert 0.0
Step 2049/10000 best energy 688.0 ant 12 missing vert 0.0
Step 2050/10000 best energy 693.0 ant 3 missing vert 0.0
Step 2051/10000 best energy 684.0 ant 15 missing vert 0.0
Step 2052/10000 best energy 709.0 ant 17 missing vert 0.0
Step 2053/10000 best energy 691.0 ant 7 missing vert 0.0
Step 2054/10000 best energy 693.0 ant 15 missing vert 0.0
Step 2055/10000 best energy 710.0 ant 9 missing vert 0.0
Step 2056/10000 best energy 682.0 ant 28 missing vert 0.0
Step 2057/10000 best energy 692.0 ant 27 missing vert 0.0
Step 2058/10000 best energy 674.0 ant 27 missing vert 0.0
Step 2059/10000 best energy 661.0 ant 5 missing vert 0.0
Step 2060/10000 best energy 718.0 ant 20 missing vert 0.0
Step 2061/10000 best energy 679.0 ant 19 missing vert 0.0
Step 2062/10000 best energy 694.0 ant 1 missing vert 0.0
Step 2063/10000 best energy 746.0 ant 17 missing vert 0.0
Step 2064/10000 best energy 729.0 ant 26 missing vert 0.0
Step 2065/10000 best energy 680.0 ant 22 missing vert 0.0
Step 2066/10000 best energy 703.0 ant 7 missing vert 0.0
Step 2067/10000 best energy 667.0 ant 7 missing vert 0.0
Step 2068/10000 best energy 690.0 ant 31 missing vert 0.0
Step 2069/10000 best energy 700.0 ant 20 missing vert 0.0
Step 2070/10000 best energy 725.0 ant 12 missing vert 0.0
Step 2071/10000 best energy 707.0 ant 25 missing vert 0.0
Step 2072/10000 best energy 678.0 ant 16 missing vert 0.0
Step 2073/10000 best energy 683.0 ant 25 missing vert 0.0
Step 2074/10000 best energy 710.0 ant 13 missing vert 0.0
Step 2075/10000 best energy 764.0 ant 1 missing vert 0.0
Step 2076/10000 best energy 688.0 ant 23 missing vert 0.0
Step 2077/10000 best energy 700.0 ant 26 missing vert 0.0
Step 2078/10000 best energy 718.0 ant 15 missing vert 0.0
Step 2079/10000 best energy 709.0 ant 28 missing vert 0.0
Step 2080/10000 best energy 734.0 ant 24 missing vert 0.0
Step 2081/10000 best energy 699.0 ant 22 missing vert 0.0
Step 2082/10000 best energy 729.0 ant 4 missing vert 0.0
Step 2083/10000 best energy 736.0 ant 10 missing vert 0.0
Step 2084/10000 best energy 733.0 ant 10 missing vert 0.0
Step 2085/10000 best energy 704.0 ant 10 missing vert 0.0
Step 2086/10000 best energy 726.0 ant 29 missing vert 0.0
Step 2087/10000 best energy 699.0 ant 26 missing vert 0.0
Step 2088/10000 best energy 693.0 ant 27 missing vert 0.0
Step 2089/10000 best energy 674.0 ant 18 missing vert 0.0
Step 2090/10000 best energy 682.0 ant 4 missing vert 0.0
Step 2091/10000 best energy 716.0 ant 17 missing vert 0.0
Step 2092/10000 best energy 739.0 ant 30 missing vert 0.0
Step 2093/10000 best energy 704.0 ant 2 missing vert 0.0
Step 2094/10000 best energy 702.0 ant 13 missing vert 0.0
Step 2095/10000 best energy 723.0 ant 8 missing vert 0.0
Step 2096/10000 best energy 659.0 ant 11 missing vert 0.0
Step 2097/10000 best energy 727.0 ant 23 missing vert 0.0
Step 2098/10000 best energy 627.0 ant 5 missing vert 0.0
Step 2099/10000 best energy 682.0 ant 1 missing vert 0.0
Step 2100/10000 best energy 687.0 ant 9 missing vert 0.0
Step 2101/10000 best energy 724.0 ant 5 missing vert 0.0
Step 2102/10000 best energy 709.0 ant 6 missing vert 0.0
Step 2103/10000 best energy 719.0 ant 27 missing vert 0.0
Step 2104/10000 best energy 707.0 ant 30 missing vert 0.0
Step 2105/10000 best energy 718.0 ant 17 missing vert 0.0
Step 2106/10000 best energy 665.0 ant 24 missing vert 0.0
Step 2107/10000 best energy 683.0 ant 23 missing vert 0.0
Step 2108/10000 best energy 688.0 ant 29 missing vert 0.0
Step 2109/10000 best energy 682.0 ant 30 missing vert 0.0
Step 2110/10000 best energy 693.0 ant 24 missing vert 0.0
Step 2111/10000 best energy 702.0 ant 19 missing vert 0.0
Step 2112/10000 best energy 728.0 ant 17 missing vert 0.0
Step 2113/10000 best energy 721.0 ant 14 missing vert 0.0
Step 2114/10000 best energy 714.0 ant 26 missing vert 0.0
Step 2115/10000 best energy 687.0 ant 8 missing vert 0.0
Step 2116/10000 best energy 734.0 ant 30 missing vert 0.0
Step 2117/10000 best energy 725.0 ant 2 missing vert 0.0
Step 2118/10000 best energy 731.0 ant 16 missing vert 0.0
Step 2119/10000 best energy 709.0 ant 8 missing vert 0.0
Step 2120/10000 best energy 717.0 ant 16 missing vert 0.0
Step 2121/10000 best energy 729.0 ant 2 missing vert 0.0
Step 2122/10000 best energy 699.0 ant 4 missing vert 0.0
Step 2123/10000 best energy 697.0 ant 12 missing vert 0.0
Step 2124/10000 best energy 724.0 ant 30 missing vert 0.0
Step 2125/10000 best energy 665.0 ant 20 missing vert 0.0
Step 2126/10000 best energy 673.0 ant 5 missing vert 0.0
Step 2127/10000 best energy 716.0 ant 25 missing vert 0.0
Step 2128/10000 best energy 691.0 ant 16 missing vert 0.0
Step 2129/10000 best energy 734.0 ant 21 missing vert 0.0
Step 2130/10000 best energy 756.0 ant 20 missing vert 0.0
Step 2131/10000 best energy 658.0 ant 1 missing vert 0.0
Step 2132/10000 best energy 728.0 ant 12 missing vert 0.0
Step 2133/10000 best energy 684.0 ant 26 missing vert 0.0
Step 2134/10000 best energy 718.0 ant 4 missing vert 0.0
Step 2135/10000 best energy 769.0 ant 12 missing vert 0.0
Step 2136/10000 best energy 730.0 ant 17 missing vert 0.0
Step 2137/10000 best energy 731.0 ant 14 missing vert 0.0
Step 2138/10000 best energy 733.0 ant 17 missing vert 0.0
Step 2139/10000 best energy 675.0 ant 9 missing vert 0.0
Step 2140/10000 best energy 629.0 ant 31 missing vert 0.0
Step 2141/10000 best energy 755.0 ant 27 missing vert 0.0
Step 2142/10000 best energy 774.0 ant 26 missing vert 0.0
Step 2143/10000 best energy 655.0 ant 28 missing vert 0.0
Step 2144/10000 best energy 744.0 ant 8 missing vert 0.0
Step 2145/10000 best energy 758.0 ant 12 missing vert 0.0
Step 2146/10000 best energy 707.0 ant 6 missing vert 0.0
Step 2147/10000 best energy 745.0 ant 26 missing vert 0.0
Step 2148/10000 best energy 695.0 ant 2 missing vert 0.0
Step 2149/10000 best energy 711.0 ant 17 missing vert 0.0
Step 2150/10000 best energy 708.0 ant 27 missing vert 0.0
Step 2151/10000 best energy 626.0 ant 31 missing vert 0.0
Step 2152/10000 best energy 719.0 ant 11 missing vert 0.0
Step 2153/10000 best energy 690.0 ant 19 missing vert 0.0
Step 2154/10000 best energy 734.0 ant 22 missing vert 0.0
Step 2155/10000 best energy 671.0 ant 5 missing vert 0.0
Step 2156/10000 best energy 686.0 ant 16 missing vert 0.0
Step 2157/10000 best energy 680.0 ant 12 missing vert 0.0
Step 2158/10000 best energy 735.0 ant 23 missing vert 0.0
Step 2159/10000 best energy 659.0 ant 23 missing vert 0.0
Step 2160/10000 best energy 713.0 ant 7 missing vert 0.0
Step 2161/10000 best energy 699.0 ant 4 missing vert 0.0
Step 2162/10000 best energy 666.0 ant 4 missing vert 0.0
Step 2163/10000 best energy 686.0 ant 16 missing vert 0.0
Step 2164/10000 best energy 662.0 ant 19 missing vert 0.0
Step 2165/10000 best energy 668.0 ant 26 missing vert 0.0
Step 2166/10000 best energy 725.0 ant 5 missing vert 0.0
Step 2167/10000 best energy 738.0 ant 26 missing vert 0.0
Step 2168/10000 best energy 743.0 ant 20 missing vert 0.0
Step 2169/10000 best energy 659.0 ant 9 missing vert 0.0
Step 2170/10000 best energy 703.0 ant 19 missing vert 0.0
Step 2171/10000 best energy 739.0 ant 8 missing vert 0.0
Step 2172/10000 best energy 706.0 ant 18 missing vert 0.0
Step 2173/10000 best energy 691.0 ant 28 missing vert 0.0
Step 2174/10000 best energy 696.0 ant 9 missing vert 0.0
Step 2175/10000 best energy 666.0 ant 28 missing vert 0.0
Step 2176/10000 best energy 716.0 ant 17 missing vert 0.0
Step 2177/10000 best energy 704.0 ant 8 missing vert 0.0
Step 2178/10000 best energy 669.0 ant 5 missing vert 0.0
Step 2179/10000 best energy 671.0 ant 5 missing vert 0.0
Step 2180/10000 best energy 738.0 ant 13 missing vert 0.0
Step 2181/10000 best energy 719.0 ant 25 missing vert 0.0
Step 2182/10000 best energy 677.0 ant 29 missing vert 0.0
Step 2183/10000 best energy 662.0 ant 12 missing vert 0.0
Step 2184/10000 best energy 696.0 ant 0 missing vert 0.0
Step 2185/10000 best energy 683.0 ant 26 missing vert 0.0
Step 2186/10000 best energy 754.0 ant 21 missing vert 0.0
Step 2187/10000 best energy 715.0 ant 24 missing vert 0.0
Step 2188/10000 best energy 669.0 ant 20 missing vert 0.0
Step 2189/10000 best energy 684.0 ant 25 missing vert 0.0
Step 2190/10000 best energy 680.0 ant 9 missing vert 0.0
Step 2191/10000 best energy 693.0 ant 6 missing vert 0.0
Step 2192/10000 best energy 731.0 ant 21 missing vert 0.0
Step 2193/10000 best energy 702.0 ant 26 missing vert 0.0
Step 2194/10000 best energy 679.0 ant 4 missing vert 0.0
Step 2195/10000 best energy 714.0 ant 29 missing vert 0.0
Step 2196/10000 best energy 692.0 ant 21 missing vert 0.0
Step 2197/10000 best energy 684.0 ant 12 missing vert 0.0
Step 2198/10000 best energy 718.0 ant 18 missing vert 0.0
Step 2199/10000 best energy 691.0 ant 20 missing vert 0.0
Step 2200/10000 best energy 701.0 ant 23 missing vert 0.0
Step 2201/10000 best energy 692.0 ant 14 missing vert 0.0
Step 2202/10000 best energy 716.0 ant 25 missing vert 0.0
Step 2203/10000 best energy 695.0 ant 9 missing vert 0.0
Step 2204/10000 best energy 648.0 ant 11 missing vert 0.0
Step 2205/10000 best energy 686.0 ant 28 missing vert 0.0
Step 2206/10000 best energy 733.0 ant 5 missing vert 0.0
Step 2207/10000 best energy 675.0 ant 14 missing vert 0.0
Step 2208/10000 best energy 661.0 ant 5 missing vert 0.0
Step 2209/10000 best energy 672.0 ant 29 missing vert 0.0
Step 2210/10000 best energy 709.0 ant 24 missing vert 0.0
Step 2211/10000 best energy 753.0 ant 0 missing vert 0.0
Step 2212/10000 best energy 718.0 ant 19 missing vert 0.0
Step 2213/10000 best energy 687.0 ant 4 missing vert 0.0
Step 2214/10000 best energy 711.0 ant 13 missing vert 0.0
Step 2215/10000 best energy 663.0 ant 28 missing vert 0.0
Step 2216/10000 best energy 663.0 ant 7 missing vert 0.0
Step 2217/10000 best energy 687.0 ant 15 missing vert 0.0
Step 2218/10000 best energy 677.0 ant 13 missing vert 0.0
Step 2219/10000 best energy 723.0 ant 28 missing vert 0.0
Step 2220/10000 best energy 751.0 ant 3 missing vert 0.0
Step 2221/10000 best energy 704.0 ant 6 missing vert 0.0
Step 2222/10000 best energy 737.0 ant 29 missing vert 0.0
Step 2223/10000 best energy 690.0 ant 26 missing vert 0.0
Step 2224/10000 best energy 710.0 ant 25 missing vert 0.0
Step 2225/10000 best energy 714.0 ant 29 missing vert 0.0
Step 2226/10000 best energy 708.0 ant 26 missing vert 0.0
Step 2227/10000 best energy 729.0 ant 24 missing vert 0.0
Step 2228/10000 best energy 725.0 ant 19 missing vert 0.0
Step 2229/10000 best energy 694.0 ant 1 missing vert 0.0
Step 2230/10000 best energy 705.0 ant 12 missing vert 0.0
Step 2231/10000 best energy 706.0 ant 0 missing vert 0.0
Step 2232/10000 best energy 694.0 ant 26 missing vert 0.0
Step 2233/10000 best energy 661.0 ant 19 missing vert 0.0
Step 2234/10000 best energy 675.0 ant 11 missing vert 0.0
Step 2235/10000 best energy 693.0 ant 9 missing vert 0.0
Step 2236/10000 best energy 660.0 ant 4 missing vert 0.0
Step 2237/10000 best energy 767.0 ant 15 missing vert 0.0
Step 2238/10000 best energy 677.0 ant 8 missing vert 0.0
Step 2239/10000 best energy 673.0 ant 4 missing vert 0.0
Step 2240/10000 best energy 674.0 ant 12 missing vert 0.0
Step 2241/10000 best energy 702.0 ant 11 missing vert 0.0
Step 2242/10000 best energy 695.0 ant 29 missing vert 0.0
Step 2243/10000 best energy 687.0 ant 3 missing vert 0.0
Step 2244/10000 best energy 701.0 ant 18 missing vert 0.0
Step 2245/10000 best energy 701.0 ant 0 missing vert 0.0
Step 2246/10000 best energy 682.0 ant 30 missing vert 0.0
Step 2247/10000 best energy 723.0 ant 12 missing vert 0.0
Step 2248/10000 best energy 721.0 ant 6 missing vert 0.0
Step 2249/10000 best energy 688.0 ant 17 missing vert 0.0
Step 2250/10000 best energy 711.0 ant 12 missing vert 0.0
Step 2251/10000 best energy 677.0 ant 20 missing vert 0.0
Step 2252/10000 best energy 683.0 ant 16 missing vert 0.0
Step 2253/10000 best energy 685.0 ant 2 missing vert 0.0
Step 2254/10000 best energy 726.0 ant 0 missing vert 0.0
Step 2255/10000 best energy 669.0 ant 14 missing vert 0.0
Step 2256/10000 best energy 703.0 ant 3 missing vert 0.0
Step 2257/10000 best energy 634.0 ant 29 missing vert 0.0
Step 2258/10000 best energy 672.0 ant 22 missing vert 0.0
Step 2259/10000 best energy 665.0 ant 14 missing vert 0.0
Step 2260/10000 best energy 682.0 ant 14 missing vert 0.0
Step 2261/10000 best energy 688.0 ant 26 missing vert 0.0
Step 2262/10000 best energy 714.0 ant 9 missing vert 0.0
Step 2263/10000 best energy 677.0 ant 27 missing vert 0.0
Step 2264/10000 best energy 714.0 ant 16 missing vert 0.0
Step 2265/10000 best energy 714.0 ant 30 missing vert 0.0
Step 2266/10000 best energy 665.0 ant 31 missing vert 0.0
Step 2267/10000 best energy 664.0 ant 24 missing vert 0.0
Step 2268/10000 best energy 700.0 ant 3 missing vert 0.0
Step 2269/10000 best energy 777.0 ant 7 missing vert 0.0
Step 2270/10000 best energy 647.0 ant 16 missing vert 0.0
Step 2271/10000 best energy 719.0 ant 13 missing vert 0.0
Step 2272/10000 best energy 677.0 ant 31 missing vert 0.0
Step 2273/10000 best energy 660.0 ant 0 missing vert 0.0
Step 2274/10000 best energy 693.0 ant 7 missing vert 0.0
Step 2275/10000 best energy 697.0 ant 28 missing vert 0.0
Step 2276/10000 best energy 748.0 ant 24 missing vert 0.0
Step 2277/10000 best energy 681.0 ant 19 missing vert 0.0
Step 2278/10000 best energy 628.0 ant 13 missing vert 0.0
Step 2279/10000 best energy 742.0 ant 9 missing vert 0.0
Step 2280/10000 best energy 732.0 ant 29 missing vert 0.0
Step 2281/10000 best energy 703.0 ant 6 missing vert 0.0
Step 2282/10000 best energy 744.0 ant 2 missing vert 0.0
Step 2283/10000 best energy 662.0 ant 16 missing vert 0.0
Step 2284/10000 best energy 723.0 ant 1 missing vert 0.0
Step 2285/10000 best energy 757.0 ant 16 missing vert 0.0
Step 2286/10000 best energy 730.0 ant 16 missing vert 0.0
Step 2287/10000 best energy 781.0 ant 23 missing vert 0.0
Step 2288/10000 best energy 709.0 ant 6 missing vert 0.0
Step 2289/10000 best energy 710.0 ant 8 missing vert 0.0
Step 2290/10000 best energy 696.0 ant 13 missing vert 0.0
Step 2291/10000 best energy 673.0 ant 7 missing vert 0.0
Step 2292/10000 best energy 655.0 ant 11 missing vert 0.0
Step 2293/10000 best energy 672.0 ant 10 missing vert 0.0
Step 2294/10000 best energy 701.0 ant 18 missing vert 0.0
Step 2295/10000 best energy 665.0 ant 29 missing vert 0.0
Step 2296/10000 best energy 641.0 ant 21 missing vert 0.0
Step 2297/10000 best energy 698.0 ant 23 missing vert 0.0
Step 2298/10000 best energy 758.0 ant 2 missing vert 0.0
Step 2299/10000 best energy 739.0 ant 12 missing vert 0.0
Step 2300/10000 best energy 656.0 ant 25 missing vert 0.0
Step 2301/10000 best energy 732.0 ant 18 missing vert 0.0
Step 2302/10000 best energy 698.0 ant 11 missing vert 0.0
Step 2303/10000 best energy 784.0 ant 20 missing vert 0.0
Step 2304/10000 best energy 650.0 ant 22 missing vert 0.0
Step 2305/10000 best energy 682.0 ant 24 missing vert 0.0
Step 2306/10000 best energy 665.0 ant 23 missing vert 0.0
Step 2307/10000 best energy 761.0 ant 7 missing vert 0.0
Step 2308/10000 best energy 749.0 ant 6 missing vert 0.0
Step 2309/10000 best energy 670.0 ant 2 missing vert 0.0
Step 2310/10000 best energy 742.0 ant 29 missing vert 0.0
Step 2311/10000 best energy 710.0 ant 17 missing vert 0.0
Step 2312/10000 best energy 744.0 ant 5 missing vert 0.0
Step 2313/10000 best energy 701.0 ant 2 missing vert 0.0
Step 2314/10000 best energy 671.0 ant 6 missing vert 0.0
Step 2315/10000 best energy 643.0 ant 31 missing vert 0.0
Step 2316/10000 best energy 653.0 ant 10 missing vert 0.0
Step 2317/10000 best energy 681.0 ant 23 missing vert 0.0
Step 2318/10000 best energy 702.0 ant 28 missing vert 0.0
Step 2319/10000 best energy 707.0 ant 7 missing vert 0.0
Step 2320/10000 best energy 727.0 ant 31 missing vert 0.0
Step 2321/10000 best energy 678.0 ant 22 missing vert 0.0
Step 2322/10000 best energy 737.0 ant 26 missing vert 0.0
Step 2323/10000 best energy 683.0 ant 24 missing vert 0.0
Step 2324/10000 best energy 685.0 ant 19 missing vert 0.0
Step 2325/10000 best energy 666.0 ant 17 missing vert 0.0
Step 2326/10000 best energy 693.0 ant 4 missing vert 0.0
Step 2327/10000 best energy 718.0 ant 27 missing vert 0.0
Step 2328/10000 best energy 685.0 ant 31 missing vert 0.0
Step 2329/10000 best energy 721.0 ant 14 missing vert 0.0
Step 2330/10000 best energy 704.0 ant 19 missing vert 0.0
Step 2331/10000 best energy 698.0 ant 3 missing vert 0.0
Step 2332/10000 best energy 758.0 ant 16 missing vert 0.0
Step 2333/10000 best energy 693.0 ant 24 missing vert 0.0
Step 2334/10000 best energy 699.0 ant 4 missing vert 0.0
Step 2335/10000 best energy 712.0 ant 6 missing vert 0.0
Step 2336/10000 best energy 669.0 ant 24 missing vert 0.0
Step 2337/10000 best energy 705.0 ant 23 missing vert 0.0
Step 2338/10000 best energy 678.0 ant 8 missing vert 0.0
Step 2339/10000 best energy 719.0 ant 16 missing vert 0.0
Step 2340/10000 best energy 680.0 ant 7 missing vert 0.0
Step 2341/10000 best energy 685.0 ant 30 missing vert 0.0
Step 2342/10000 best energy 723.0 ant 16 missing vert 0.0
Step 2343/10000 best energy 711.0 ant 19 missing vert 0.0
Step 2344/10000 best energy 721.0 ant 12 missing vert 0.0
Step 2345/10000 best energy 682.0 ant 25 missing vert 0.0
Step 2346/10000 best energy 720.0 ant 9 missing vert 0.0
Step 2347/10000 best energy 688.0 ant 26 missing vert 0.0
Step 2348/10000 best energy 739.0 ant 23 missing vert 0.0
Step 2349/10000 best energy 765.0 ant 13 missing vert 0.0
Step 2350/10000 best energy 713.0 ant 18 missing vert 0.0
Step 2351/10000 best energy 724.0 ant 27 missing vert 0.0
Step 2352/10000 best energy 710.0 ant 30 missing vert 0.0
Step 2353/10000 best energy 681.0 ant 5 missing vert 0.0
Step 2354/10000 best energy 677.0 ant 1 missing vert 0.0
Step 2355/10000 best energy 687.0 ant 9 missing vert 0.0
Step 2356/10000 best energy 717.0 ant 8 missing vert 0.0
Step 2357/10000 best energy 698.0 ant 15 missing vert 0.0
Step 2358/10000 best energy 668.0 ant 16 missing vert 0.0
Step 2359/10000 best energy 677.0 ant 16 missing vert 0.0
Step 2360/10000 best energy 693.0 ant 28 missing vert 0.0
Step 2361/10000 best energy 702.0 ant 7 missing vert 0.0
Step 2362/10000 best energy 709.0 ant 3 missing vert 0.0
Step 2363/10000 best energy 664.0 ant 16 missing vert 0.0
Step 2364/10000 best energy 691.0 ant 24 missing vert 0.0
Step 2365/10000 best energy 713.0 ant 3 missing vert 0.0
Step 2366/10000 best energy 648.0 ant 29 missing vert 0.0
Step 2367/10000 best energy 734.0 ant 31 missing vert 0.0
Step 2368/10000 best energy 709.0 ant 4 missing vert 0.0
Step 2369/10000 best energy 740.0 ant 8 missing vert 0.0
Step 2370/10000 best energy 710.0 ant 1 missing vert 0.0
Step 2371/10000 best energy 669.0 ant 10 missing vert 0.0
Step 2372/10000 best energy 725.0 ant 24 missing vert 0.0
Step 2373/10000 best energy 700.0 ant 13 missing vert 0.0
Step 2374/10000 best energy 720.0 ant 3 missing vert 0.0
Step 2375/10000 best energy 745.0 ant 31 missing vert 0.0
Step 2376/10000 best energy 719.0 ant 13 missing vert 0.0
Step 2377/10000 best energy 703.0 ant 9 missing vert 0.0
Step 2378/10000 best energy 715.0 ant 16 missing vert 0.0
Step 2379/10000 best energy 721.0 ant 0 missing vert 0.0
Step 2380/10000 best energy 696.0 ant 15 missing vert 0.0
Step 2381/10000 best energy 694.0 ant 25 missing vert 0.0
Step 2382/10000 best energy 741.0 ant 28 missing vert 0.0
Step 2383/10000 best energy 698.0 ant 30 missing vert 0.0
Step 2384/10000 best energy 692.0 ant 18 missing vert 0.0
Step 2385/10000 best energy 731.0 ant 8 missing vert 0.0
Step 2386/10000 best energy 673.0 ant 30 missing vert 0.0
Step 2387/10000 best energy 695.0 ant 23 missing vert 0.0
Step 2388/10000 best energy 673.0 ant 5 missing vert 0.0
Step 2389/10000 best energy 717.0 ant 29 missing vert 0.0
Step 2390/10000 best energy 699.0 ant 10 missing vert 0.0
Step 2391/10000 best energy 731.0 ant 16 missing vert 0.0
Step 2392/10000 best energy 716.0 ant 19 missing vert 0.0
Step 2393/10000 best energy 703.0 ant 25 missing vert 0.0
Step 2394/10000 best energy 726.0 ant 4 missing vert 0.0
Step 2395/10000 best energy 653.0 ant 13 missing vert 0.0
Step 2396/10000 best energy 709.0 ant 3 missing vert 0.0
Step 2397/10000 best energy 744.0 ant 22 missing vert 0.0
Step 2398/10000 best energy 710.0 ant 1 missing vert 0.0
Step 2399/10000 best energy 707.0 ant 28 missing vert 0.0
Step 2400/10000 best energy 658.0 ant 22 missing vert 0.0
Step 2401/10000 best energy 718.0 ant 28 missing vert 0.0
Step 2402/10000 best energy 663.0 ant 19 missing vert 0.0
Step 2403/10000 best energy 653.0 ant 19 missing vert 0.0
Step 2404/10000 best energy 679.0 ant 22 missing vert 0.0
Step 2405/10000 best energy 682.0 ant 6 missing vert 0.0
Step 2406/10000 best energy 721.0 ant 20 missing vert 0.0
Step 2407/10000 best energy 711.0 ant 30 missing vert 0.0
Step 2408/10000 best energy 706.0 ant 11 missing vert 0.0
Step 2409/10000 best energy 717.0 ant 21 missing vert 0.0
Step 2410/10000 best energy 661.0 ant 1 missing vert 0.0
Step 2411/10000 best energy 737.0 ant 20 missing vert 0.0
Step 2412/10000 best energy 659.0 ant 25 missing vert 0.0
Step 2413/10000 best energy 707.0 ant 7 missing vert 0.0
Step 2414/10000 best energy 693.0 ant 18 missing vert 0.0
Step 2415/10000 best energy 660.0 ant 27 missing vert 0.0
Step 2416/10000 best energy 768.0 ant 3 missing vert 0.0
Step 2417/10000 best energy 705.0 ant 8 missing vert 0.0
Step 2418/10000 best energy 740.0 ant 26 missing vert 0.0
Step 2419/10000 best energy 760.0 ant 0 missing vert 0.0
Step 2420/10000 best energy 706.0 ant 6 missing vert 0.0
Step 2421/10000 best energy 684.0 ant 26 missing vert 0.0
Step 2422/10000 best energy 694.0 ant 4 missing vert 0.0
Step 2423/10000 best energy 672.0 ant 11 missing vert 0.0
Step 2424/10000 best energy 660.0 ant 11 missing vert 0.0
Step 2425/10000 best energy 680.0 ant 3 missing vert 0.0
Step 2426/10000 best energy 698.0 ant 11 missing vert 0.0
Step 2427/10000 best energy 667.0 ant 18 missing vert 0.0
Step 2428/10000 best energy 671.0 ant 28 missing vert 0.0
Step 2429/10000 best energy 715.0 ant 8 missing vert 0.0
Step 2430/10000 best energy 713.0 ant 6 missing vert 0.0
Step 2431/10000 best energy 712.0 ant 29 missing vert 0.0
Step 2432/10000 best energy 685.0 ant 6 missing vert 0.0
Step 2433/10000 best energy 670.0 ant 19 missing vert 0.0
Step 2434/10000 best energy 729.0 ant 2 missing vert 0.0
Step 2435/10000 best energy 717.0 ant 27 missing vert 0.0
Step 2436/10000 best energy 674.0 ant 11 missing vert 0.0
Step 2437/10000 best energy 712.0 ant 3 missing vert 0.0
Step 2438/10000 best energy 738.0 ant 19 missing vert 0.0
Step 2439/10000 best energy 698.0 ant 15 missing vert 0.0
Step 2440/10000 best energy 683.0 ant 12 missing vert 0.0
Step 2441/10000 best energy 631.0 ant 28 missing vert 0.0
Step 2442/10000 best energy 701.0 ant 27 missing vert 0.0
Step 2443/10000 best energy 703.0 ant 30 missing vert 0.0
Step 2444/10000 best energy 672.0 ant 28 missing vert 0.0
Step 2445/10000 best energy 708.0 ant 28 missing vert 0.0
Step 2446/10000 best energy 679.0 ant 2 missing vert 0.0
Step 2447/10000 best energy 676.0 ant 30 missing vert 0.0
Step 2448/10000 best energy 718.0 ant 31 missing vert 0.0
Step 2449/10000 best energy 705.0 ant 3 missing vert 0.0
Step 2450/10000 best energy 645.0 ant 9 missing vert 0.0
Step 2451/10000 best energy 775.0 ant 6 missing vert 0.0
Step 2452/10000 best energy 714.0 ant 14 missing vert 0.0
Step 2453/10000 best energy 694.0 ant 10 missing vert 0.0
Step 2454/10000 best energy 682.0 ant 25 missing vert 0.0
Step 2455/10000 best energy 767.0 ant 6 missing vert 0.0
Step 2456/10000 best energy 646.0 ant 3 missing vert 0.0
Step 2457/10000 best energy 706.0 ant 22 missing vert 0.0
Step 2458/10000 best energy 689.0 ant 30 missing vert 0.0
Step 2459/10000 best energy 671.0 ant 6 missing vert 0.0
Step 2460/10000 best energy 669.0 ant 2 missing vert 0.0
Step 2461/10000 best energy 700.0 ant 6 missing vert 0.0
Step 2462/10000 best energy 662.0 ant 18 missing vert 0.0
Step 2463/10000 best energy 701.0 ant 9 missing vert 0.0
Step 2464/10000 best energy 753.0 ant 27 missing vert 0.0
Step 2465/10000 best energy 663.0 ant 13 missing vert 0.0
Step 2466/10000 best energy 682.0 ant 17 missing vert 0.0
Step 2467/10000 best energy 727.0 ant 14 missing vert 0.0
Step 2468/10000 best energy 708.0 ant 9 missing vert 0.0
Step 2469/10000 best energy 643.0 ant 21 missing vert 0.0
Step 2470/10000 best energy 710.0 ant 15 missing vert 0.0
Step 2471/10000 best energy 714.0 ant 16 missing vert 0.0
Step 2472/10000 best energy 698.0 ant 15 missing vert 0.0
Step 2473/10000 best energy 682.0 ant 1 missing vert 0.0
Step 2474/10000 best energy 746.0 ant 7 missing vert 0.0
Step 2475/10000 best energy 665.0 ant 5 missing vert 0.0
Step 2476/10000 best energy 658.0 ant 16 missing vert 0.0
Step 2477/10000 best energy 693.0 ant 27 missing vert 0.0
Step 2478/10000 best energy 703.0 ant 26 missing vert 0.0
Step 2479/10000 best energy 756.0 ant 22 missing vert 0.0
Step 2480/10000 best energy 675.0 ant 13 missing vert 0.0
Step 2481/10000 best energy 701.0 ant 0 missing vert 0.0
Step 2482/10000 best energy 671.0 ant 10 missing vert 0.0
Step 2483/10000 best energy 653.0 ant 18 missing vert 0.0
Step 2484/10000 best energy 661.0 ant 3 missing vert 0.0
Step 2485/10000 best energy 715.0 ant 3 missing vert 0.0
Step 2486/10000 best energy 714.0 ant 15 missing vert 0.0
Step 2487/10000 best energy 689.0 ant 29 missing vert 0.0
Step 2488/10000 best energy 710.0 ant 24 missing vert 0.0
Step 2489/10000 best energy 697.0 ant 16 missing vert 0.0
