Reading in data from ../common/square.input
Number of particles: 225
Number of vertices: 4
xmin -7.5 xmax 7.5
ymin -7.5 ymax 7.5
Found 225 particles with maximum number of 4 vertices
Created simulation cell 15.0 by 15.0


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 276/1000 best energy 715.0 ant 27 missing vert 0.0
Step 277/1000 best energy 673.0 ant 4 missing vert 0.0
Step 278/1000 best energy 679.0 ant 26 missing vert 0.0
Step 279/1000 best energy 703.0 ant 30 missing vert 0.0
Step 280/1000 best energy 666.0 ant 24 missing vert 0.0
Step 281/1000 best energy 631.0 ant 15 missing vert 0.0
Step 282/1000 best energy 740.0 ant 16 missing vert 0.0
Step 283/1000 best energy 758.0 ant 12 missing vert 0.0
Step 284/1000 best energy 711.0 ant 4 missing vert 0.0
Step 285/1000 best energy 698.0 ant 21 missing vert 0.0
Step 286/1000 best energy 672.0 ant 1 missing vert 0.0
Step 287/1000 best energy 641.0 ant 26 missing vert 0.0
Step 288/1000 best energy 579.0 ant 31 missing vert 0.0
Step 289/1000 best energy 673.0 ant 18 missing vert 0.0
Step 290/1000 best energy 702.0 ant 13 missing vert 0.0
Step 291/1000 best energy 660.0 ant 27 missing vert 0.0
Step 292/1000 best energy 689.0 ant 3 missing vert 0.0
Step 293/1000 best energy 700.0 ant 0 missing vert 0.0
Step 294/1000 best energy 646.0 ant 29 missing vert 0.0
Step 295/1000 best energy 658.0 ant 2 missing vert 0.0
Step 296/1000 best energy 651.0 ant 28 missing vert 0.0
Step 297/1000 best energy 604.0 ant 7 missing vert 0.0
Step 298/1000 best energy 668.0 ant 17 missing vert 0.0
Step 299/1000 best energy 687.0 ant 9 missing vert 0.0
Step 300/1000 best energy 695.0 ant 15 missing vert 0.0
Step 301/1000 best energy 673.0 ant 6 missing vert 0.0
Step 302/1000 best energy 719.0 ant 6 missing vert 0.0
Step 303/1000 best energy 638.0 ant 19 missing vert 0.0
Step 304/1000 best energy 715.0 ant 19 missing vert 0.0
Step 305/1000 best energy 700.0 ant 26 missing vert 0.0
Step 306/1000 best energy 703.0 ant 24 missing vert 0.0
Step 307/1000 best energy 630.0 ant 13 missing vert 0.0
Step 308/1000 best energy 708.0 ant 26 missing vert 0.0
Step 309/1000 best energy 713.0 ant 31 missing vert 0.0
Step 310/1000 best energy 689.0 ant 7 missing vert 0.0
Step 311/1000 best energy 677.0 ant 25 missing vert 0.0
Step 312/1000 best energy 689.0 ant 3 missing vert 0.0
Step 313/1000 best energy 712.0 ant 10 missing vert 0.0
Step 314/1000 best energy 663.0 ant 11 missing vert 0.0
Step 315/1000 best energy 741.0 ant 16 missing vert 0.0
Step 316/1000 best energy 665.0 ant 0 missing vert 0.0
Step 317/1000 best energy 712.0 ant 31 missing vert 0.0
Step 318/1000 best energy 688.0 ant 4 missing vert 0.0
Step 319/1000 best energy 598.0 ant 7 missing vert 0.0
Step 320/1000 best energy 661.0 ant 7 missing vert 0.0
Step 321/1000 best energy 721.0 ant 7 missing vert 0.0
Step 322/1000 best energy 739.0 ant 28 missing vert 0.0
Step 323/1000 best energy 656.0 ant 10 missing vert 0.0
Step 324/1000 best energy 663.0 ant 5 missing vert 0.0
Step 325/1000 best energy 701.0 ant 20 missing vert 0.0
Step 326/1000 best energy 723.0 ant 12 missing vert 0.0
Step 327/1000 best energy 658.0 ant 7 missing vert 0.0
Step 328/1000 best energy 647.0 ant 3 missing vert 0.0
Step 329/1000 best energy 712.0 ant 2 missing vert 0.0
Step 330/1000 best energy 691.0 ant 4 missing vert 0.0
Step 331/1000 best energy 645.0 ant 8 missing vert 0.0
Step 332/1000 best energy 637.0 ant 0 missing vert 0.0
Step 333/1000 best energy 686.0 ant 30 missing vert 0.0
Step 334/1000 best energy 696.0 ant 29 missing vert 0.0
Step 335/1000 best energy 634.0 ant 25 missing vert 0.0
Step 336/1000 best energy 617.0 ant 7 missing vert 0.0
Step 337/1000 best energy 640.0 ant 22 missing vert 0.0
Step 338/1000 best energy 710.0 ant 25 missing vert 0.0
Step 339/1000 best energy 646.0 ant 6 missing vert 0.0
Step 340/1000 best energy 703.0 ant 20 missing vert 0.0
Step 341/1000 best energy 682.0 ant 12 missing vert 0.0
Step 342/1000 best energy 714.0 ant 20 missing vert 0.0
Step 343/1000 best energy 659.0 ant 9 missing vert 0.0
Step 344/1000 best energy 643.0 ant 31 missing vert 0.0
Step 345/1000 best energy 644.0 ant 14 missing vert 0.0
Step 346/1000 best energy 673.0 ant 16 missing vert 0.0
Step 347/1000 best energy 704.0 ant 6 missing vert 0.0
Step 348/1000 best energy 677.0 ant 27 missing vert 0.0
Step 349/1000 best energy 703.0 ant 21 missing vert 0.0
Step 350/1000 best energy 631.0 ant 28 missing vert 0.0
Step 351/1000 best energy 651.0 ant 12 missing vert 0.0
Step 352/1000 best energy 719.0 ant 6 missing vert 0.0
Step 353/1000 best energy 671.0 ant 23 missing vert 0.0
Step 354/1000 best energy 651.0 ant 24 missing vert 0.0
Step 355/1000 best energy 661.0 ant 14 missing vert 0.0
Step 356/1000 best energy 690.0 ant 8 missing vert 0.0
Step 357/1000 best energy 672.0 ant 11 missing vert 0.0
Step 358/1000 best energy 691.0 ant 16 missing vert 0.0
Step 359/1000 best energy 711.0 ant 4 missing vert 0.0
Step 360/1000 best energy 644.0 ant 20 missing vert 0.0
Step 361/1000 best energy 655.0 ant 8 missing vert 0.0
Step 362/1000 best energy 590.0 ant 16 missing vert 0.0
Step 363/1000 best energy 713.0 ant 30 missing vert 0.0
Step 364/1000 best energy 649.0 ant 22 missing vert 0.0
Step 365/1000 best energy 709.0 ant 29 missing vert 0.0
Step 366/1000 best energy 611.0 ant 1 missing vert 0.0
Step 367/1000 best energy 687.0 ant 18 missing vert 0.0
Step 368/1000 best energy 663.0 ant 14 missing vert 0.0
Step 369/1000 best energy 679.0 ant 25 missing vert 0.0
Step 370/1000 best energy 658.0 ant 14 missing vert 0.0
Step 371/1000 best energy 706.0 ant 24 missing vert 0.0
Step 372/1000 best energy 684.0 ant 16 missing vert 0.0
Step 373/1000 best energy 673.0 ant 17 missing vert 0.0
Step 374/1000 best energy 710.0 ant 13 missing vert 0.0
Step 375/1000 best energy 665.0 ant 4 missing vert 0.0
Step 376/1000 best energy 688.0 ant 29 missing vert 0.0
Step 377/1000 best energy 672.0 ant 4 missing vert 0.0
Step 378/1000 best energy 622.0 ant 25 missing vert 0.0
Step 379/1000 best energy 697.0 ant 10 missing vert 0.0
Step 380/1000 best energy 678.0 ant 29 missing vert 0.0
Step 381/1000 best energy 673.0 ant 18 missing vert 0.0
Step 382/1000 best energy 657.0 ant 19 missing vert 0.0
Step 383/1000 best energy 661.0 ant 4 missing vert 0.0
Step 384/1000 best energy 608.0 ant 16 missing vert 0.0
Step 385/1000 best energy 671.0 ant 25 missing vert 0.0
Step 386/1000 best energy 725.0 ant 21 missing vert 0.0
Step 387/1000 best energy 682.0 ant 31 missing vert 0.0
Step 388/1000 best energy 674.0 ant 22 missing vert 0.0
Step 389/1000 best energy 724.0 ant 7 missing vert 0.0
Step 390/1000 best energy 649.0 ant 18 missing vert 0.0
Step 391/1000 best energy 645.0 ant 16 missing vert 0.0
Step 392/1000 best energy 670.0 ant 3 missing vert 0.0
Step 393/1000 best energy 686.0 ant 25 missing vert 0.0
Step 394/1000 best energy 581.0 ant 16 missing vert 0.0
